Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,141.0,141.77000427246094,140.72000122070312,140.74000549316406,139.07041931152344,3271800
2022-01-03,139.42999267578125,139.8300018310547,137.2100067138672,139.0399932861328,137.39059448242188,6688100
2022-01-04,139.5,139.64999389648438,134.75999450683594,135.77000427246094,134.1593780517578,8241200
2022-01-05,135.14999389648438,137.02999877929688,135.07000732421875,135.16000366210938,133.55661010742188,5948200
2022-01-06,135.0,136.2100067138672,133.8800048828125,135.13999938964844,133.53683471679688,5710200
2022-01-07,134.8800048828125,136.17999267578125,134.3800048828125,135.55999755859375,133.9518585205078,4367500
2022-01-10,134.7899932861328,135.5,133.9199981689453,135.25999450683594,133.65542602539062,5975600
2022-01-11,135.22999572753906,135.97000122070312,134.0399932861328,135.6999969482422,134.0902099609375,5709400
2022-01-12,134.88999938964844,135.6999969482422,132.52999877929688,133.72000122070312,132.13369750976562,8416000
2022-01-13,132.38999938964844,132.8300018310547,129.42999267578125,129.64999389648438,128.56385803222656,7174500
2022-01-14,130.49000549316406,130.58999633789062,127.0199966430664,128.16000366210938,127.08634185791016,9256900
2022-01-18,127.4000015258789,127.93000030517578,125.55000305175781,126.56999969482422,125.50965881347656,5850100
2022-01-19,126.75,127.58000183105469,125.83000183105469,126.05000305175781,124.9940185546875,3996400
2022-01-20,126.23999786376953,127.91000366210938,124.61000061035156,124.70999908447266,123.66523742675781,8652600
2022-01-21,126.80999755859375,127.08999633789062,124.86000061035156,125.83000183105469,124.7758560180664,10132700
2022-01-24,124.01000213623047,124.5,120.68000030517578,123.81999969482422,122.78269958496094,10864500
2022-01-25,123.08000183105469,124.62000274658203,121.58999633789062,123.2699966430664,122.23729705810547,9126600
2022-01-26,119.19000244140625,121.68000030517578,119.0,120.06999969482422,119.0641098022461,14753100
2022-01-27,120.9800033569336,123.16999816894531,119.73999786376953,120.44000244140625,119.43101501464844,9179500
2022-01-28,120.7699966430664,125.52999877929688,119.61000061035156,125.3499984741211,124.29988098144531,8286500
2022-01-31,125.5199966430664,127.95999908447266,125.12999725341797,127.45999908447266,126.39220428466797,7210000
2022-02-01,127.37000274658203,127.66000366210938,126.23999786376953,127.19999694824219,126.1343765258789,5602000
2022-02-02,128.25,130.74000549316406,127.86000061035156,130.0399932861328,128.95057678222656,7450500
2022-02-03,128.6300048828125,130.94000244140625,128.25999450683594,130.11000061035156,129.02000427246094,5613300
2022-02-04,129.55999755859375,130.52000427246094,128.60000610351562,129.7100067138672,128.62335205078125,4149700
2022-02-07,129.8699951171875,129.9499969482422,127.68000030517578,128.0500030517578,126.97726440429688,4035200
2022-02-08,127.52999877929688,128.94000244140625,127.16000366210938,128.64999389648438,127.57222747802734,3890900
2022-02-09,129.52000427246094,130.7899932861328,129.4199981689453,130.49000549316406,129.39682006835938,3434200
2022-02-10,128.57000732421875,129.9199981689453,127.16999816894531,127.76000213623047,126.68968963623047,5917700
2022-02-11,127.77999877929688,128.9199981689453,125.1500015258789,125.48999786376953,124.43870544433594,4803200
2022-02-14,125.0,125.56999969482422,121.9800033569336,122.77999877929688,121.75140380859375,7433900
2022-02-15,124.19000244140625,125.41999816894531,123.41000366210938,123.9800033569336,122.94136047363281,5298000
2022-02-16,123.44999694824219,124.11000061035156,121.55999755859375,123.68000030517578,122.64386749267578,5078100
2022-02-17,122.98999786376953,123.18000030517578,120.47000122070312,120.58000183105469,119.56983947753906,3688300
2022-02-18,120.0,120.30999755859375,114.83999633789062,116.79000091552734,115.81159210205078,12376100
2022-02-22,116.54000091552734,119.33000183105469,116.0999984741211,117.51000213623047,116.52555847167969,8372800
2022-02-23,118.0,118.83999633789062,116.98999786376953,117.25,116.26773834228516,5184200
2022-02-24,115.0,118.91999816894531,114.43000030517578,118.72000122070312,117.72542572021484,6252600
2022-02-25,118.72000122070312,122.93000030517578,118.5,122.41000366210938,121.38451385498047,5837700
2022-02-28,121.05000305175781,121.05999755859375,119.1500015258789,120.62000274658203,119.60950469970703,6828400
2022-03-01,120.30999755859375,121.16000366210938,117.37999725341797,118.16999816894531,117.1800308227539,6697700
2022-03-02,118.62000274658203,121.05000305175781,118.26000213623047,120.36000061035156,119.35167694091797,6419800
2022-03-03,120.80000305175781,122.06999969482422,120.48999786376953,120.97000122070312,119.95657348632812,5223100
2022-03-04,119.93000030517578,121.76000213623047,119.01000213623047,121.41000366210938,120.39289093017578,5911400
2022-03-07,120.54000091552734,120.88999938964844,117.26000213623047,118.86000061035156,117.86425018310547,6632000
2022-03-08,117.91000366210938,119.0199966430664,115.70999908447266,116.11000061035156,115.13729095458984,6694000
2022-03-09,117.9000015258789,119.19999694824219,116.44000244140625,118.38999938964844,117.398193359375,5004700
2022-03-10,117.18000030517578,117.80999755859375,115.7300033569336,117.0,116.01983642578125,4377600
2022-03-11,117.44000244140625,118.05999755859375,113.87999725341797,114.0199966430664,113.06478881835938,8012400
2022-03-14,114.9000015258789,117.20999908447266,114.58000183105469,115.5199966430664,114.55223083496094,5527500
2022-03-15,117.5,117.79000091552734,116.22000122070312,117.4800033569336,116.49581146240234,5041200
2022-03-16,118.20999908447266,119.54000091552734,116.95999908447266,119.4800033569336,118.47905731201172,4441800
2022-03-17,119.0,121.23999786376953,118.7300033569336,121.19999694824219,120.18463897705078,3998900
2022-03-18,121.73999786376953,122.66999816894531,120.68000030517578,122.44999694824219,121.4241714477539,7823800
2022-03-21,121.93000030517578,123.0999984741211,121.16000366210938,121.76000213623047,120.73995971679688,4135100
2022-03-22,121.88999938964844,122.52999877929688,121.26000213623047,121.88999938964844,120.86886596679688,4479600
2022-03-23,121.11000061035156,121.23999786376953,116.73999786376953,116.91999816894531,115.94049835205078,5656000
2022-03-24,117.37999725341797,117.87999725341797,116.61000061035156,117.81999969482422,116.83296203613281,4505800
2022-03-25,118.6500015258789,119.30999755859375,117.73999786376953,118.94999694824219,117.9534912109375,2896300
2022-03-28,119.37999725341797,120.0,118.70999908447266,119.98999786376953,118.98477935791016,5350900
2022-03-29,121.83000183105469,122.06999969482422,119.30999755859375,120.19000244140625,119.18311309814453,5126100
2022-03-30,119.87000274658203,120.73999786376953,119.47000122070312,120.37999725341797,119.37151336669922,4064800
2022-03-31,120.20999908447266,120.48999786376953,118.0999984741211,118.36000061035156,117.36843872070312,5432600
2022-04-01,118.83999633789062,118.97000122070312,117.26000213623047,118.58000183105469,117.58660125732422,4314000
2022-04-04,117.87000274658203,118.9800033569336,117.56999969482422,118.87999725341797,117.88407897949219,4037200
2022-04-05,118.26000213623047,121.19000244140625,118.13999938964844,119.4800033569336,118.47905731201172,6113400
2022-04-06,119.0,120.19000244140625,117.76000213623047,119.94000244140625,118.9352035522461,5485100
2022-04-07,119.5999984741211,124.20999908447266,119.29000091552734,123.37000274658203,122.33647155761719,5863500
2022-04-08,123.41999816894531,124.36000061035156,122.11000061035156,123.25,122.21747589111328,5093900
2022-04-11,123.4800033569336,123.5,119.77999877929688,120.04000091552734,119.03436279296875,4071100
2022-04-12,119.79000091552734,120.61000061035156,117.72000122070312,118.38999938964844,117.398193359375,4432300
2022-04-13,117.55999755859375,119.80999755859375,117.25,119.4800033569336,118.95128631591797,4407900
2022-04-14,120.05000305175781,120.25,117.55999755859375,117.69000244140625,117.16920471191406,3140000
2022-04-18,117.0199966430664,118.33000183105469,115.54000091552734,116.29000091552734,115.77539825439453,4115900
2022-04-19,116.68000030517578,120.2300033569336,116.6500015258789,119.9800033569336,119.4490737915039,5120900
2022-04-20,119.4800033569336,124.05000305175781,117.5,122.63999938964844,122.09729766845703,8334200
2022-04-21,123.18000030517578,124.3499984741211,122.6500015258789,123.37000274658203,122.82406616210938,7321100
2022-04-22,123.0199966430664,123.18000030517578,119.55999755859375,119.63999938964844,119.1105728149414,6710100
2022-04-25,119.16000366210938,120.30999755859375,117.83999633789062,120.01000213623047,119.47893524169922,4503500
2022-04-26,118.61000061035156,119.63999938964844,116.97000122070312,116.97000122070312,116.452392578125,3366300
2022-04-27,117.29000091552734,118.58000183105469,116.12999725341797,116.72000122070312,116.20349884033203,4178700
2022-04-28,117.55000305175781,118.73999786376953,116.83000183105469,118.01000213623047,117.48778533935547,4960000
2022-04-29,117.05999755859375,117.7699966430664,113.12999725341797,113.5,112.99774169921875,6815900
2022-05-02,113.5,114.0199966430664,110.27999877929688,112.83000183105469,112.3307113647461,4905000
2022-05-03,113.05000305175781,114.33999633789062,111.81999969482422,112.43000030517578,111.93247985839844,4491500
2022-05-04,112.5,116.33000183105469,111.12999725341797,115.69999694824219,115.18800354003906,5347400
2022-05-05,114.86000061035156,115.0,111.68000030517578,113.01000213623047,112.5099105834961,5703300
2022-05-06,112.55000305175781,113.66999816894531,110.97000122070312,112.2699966430664,111.77318572998047,4966800
2022-05-09,110.69000244140625,111.19999694824219,106.94000244140625,107.38999938964844,106.91477966308594,6478200
2022-05-10,108.91000366210938,109.62999725341797,106.20999908447266,106.75,106.2776107788086,6248300
2022-05-11,106.66000366210938,108.0199966430664,105.66000366210938,105.83999633789062,105.37163543701172,6636100
2022-05-12,105.5,108.0199966430664,104.62999725341797,107.97000122070312,107.49221801757812,8516100
2022-05-13,108.36000061035156,110.51000213623047,108.36000061035156,109.87999725341797,109.39376068115234,6159300
2022-05-16,109.4000015258789,110.5199966430664,107.80999755859375,109.70999908447266,109.2245101928711,7459000
2022-05-17,111.58999633789062,115.43000030517578,111.58999633789062,114.54000091552734,114.03314208984375,9172000
2022-05-18,113.41999816894531,114.69999694824219,112.2300033569336,112.73999786376953,112.24110412597656,6933900
2022-05-19,112.02999877929688,113.01000213623047,110.5199966430664,112.44000244140625,111.94243621826172,6304800
2022-05-20,113.4000015258789,113.72000122070312,110.81999969482422,113.23999786376953,112.7388916015625,4509600
2022-05-23,113.8499984741211,115.36000061035156,112.94000244140625,115.02999877929688,114.5209732055664,4357000
2022-05-24,115.16000366210938,115.16000366210938,111.83000183105469,113.7699966430664,113.26654815673828,5272600
2022-05-25,113.19999694824219,114.94000244140625,112.3499984741211,113.19000244140625,112.68911743164062,3921700
2022-05-26,113.77999877929688,115.51000213623047,113.20999908447266,114.87000274658203,114.36168670654297,4027800
2022-05-27,116.08000183105469,116.91999816894531,115.4800033569336,116.69000244140625,116.17362976074219,3884800
2022-05-31,115.55999755859375,118.08999633789062,114.4000015258789,117.45999908447266,116.94021606445312,10563500
2022-06-01,117.8499984741211,118.0,114.52999877929688,115.08000183105469,114.57075500488281,4890200
2022-06-02,115.29000091552734,117.61000061035156,113.2300033569336,117.51000213623047,116.98999786376953,3856600
2022-06-03,116.77999877929688,117.55000305175781,116.33000183105469,116.56999969482422,116.05416107177734,3778200
2022-06-06,117.37999725341797,118.2300033569336,116.04000091552734,116.41999816894531,115.90482330322266,4205600
