Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,557.7899780273438,567.5700073242188,556.5,564.3300170898438,561.09716796875,297400
2022-01-03,562.780029296875,564.72998046875,541.219970703125,553.219970703125,550.0507202148438,360300
2022-01-04,553.219970703125,555.0,530.7899780273438,535.280029296875,532.2135620117188,517900
2022-01-05,525.260009765625,534.77001953125,520.3599853515625,520.530029296875,517.548095703125,356200
2022-01-06,518.5700073242188,532.3200073242188,512.02001953125,524.4099731445312,521.40576171875,329900
2022-01-07,524.4000244140625,524.4000244140625,508.20001220703125,508.42999267578125,505.517333984375,451900
2022-01-10,501.80999755859375,504.510009765625,489.1499938964844,502.6499938964844,499.77044677734375,769100
2022-01-11,503.6600036621094,509.010009765625,485.6700134277344,486.4200134277344,483.6334533691406,832000
2022-01-12,483.7200012207031,490.3699951171875,480.3299865722656,486.8900146484375,484.10076904296875,537100
2022-01-13,486.8900146484375,491.4200134277344,479.3399963378906,481.3999938964844,478.6421813964844,724600
2022-01-14,470.760009765625,473.4800109863281,460.45001220703125,473.0400085449219,470.330078125,999900
2022-01-18,467.2699890136719,469.260009765625,460.6700134277344,466.4599914550781,463.78778076171875,685400
2022-01-19,467.7300109863281,474.9200134277344,465.7799987792969,469.3900146484375,466.7010192871094,551500
2022-01-20,471.8299865722656,473.010009765625,451.79998779296875,452.2699890136719,449.6790466308594,506000
2022-01-21,450.0,454.6700134277344,433.55999755859375,434.80999755859375,432.319091796875,986200
2022-01-24,431.8699951171875,457.05999755859375,429.82000732421875,456.239990234375,453.6263122558594,710700
2022-01-25,449.05999755859375,450.7200012207031,435.510009765625,436.3599853515625,433.8601989746094,576200
2022-01-26,441.80999755859375,445.0299987792969,421.3800048828125,423.70001220703125,421.27276611328125,480100
2022-01-27,425.20001220703125,437.010009765625,423.17999267578125,429.5799865722656,427.1190490722656,458800
2022-01-28,428.9800109863281,441.010009765625,423.0400085449219,441.010009765625,438.4836120605469,437300
2022-01-31,442.7300109863281,455.44000244140625,439.5299987792969,454.6499938964844,452.0454406738281,497500
2022-02-01,456.0400085449219,461.2099914550781,450.1000061035156,458.29998779296875,455.67449951171875,520500
2022-02-02,460.5400085449219,463.7200012207031,450.7900085449219,451.94000244140625,449.3509826660156,481700
2022-02-03,448.0400085449219,452.510009765625,439.7300109863281,443.7900085449219,441.2476501464844,411000
2022-02-04,444.1400146484375,446.55999755859375,432.0,438.07000732421875,435.5604248046875,353600
2022-02-07,439.7699890136719,441.19000244140625,433.42999267578125,434.3599853515625,431.87164306640625,362600
2022-02-08,433.2699890136719,441.489990234375,430.5199890136719,438.7300109863281,436.2166442871094,325200
2022-02-09,443.9700012207031,449.45001220703125,439.55999755859375,444.760009765625,442.21209716796875,372000
2022-02-10,434.989990234375,447.6199951171875,433.3999938964844,438.5799865722656,436.0675048828125,548400
2022-02-11,440.1600036621094,442.0799865722656,428.57000732421875,431.5199890136719,429.04791259765625,344800
2022-02-14,432.7799987792969,435.1000061035156,425.7900085449219,430.7099914550781,428.2425842285156,276600
2022-02-15,431.7699890136719,434.760009765625,429.17999267578125,432.0,429.52520751953125,343500
2022-02-16,429.07000732421875,434.0,425.3299865722656,433.3399963378906,430.8575134277344,339900
2022-02-17,429.8900146484375,438.05999755859375,427.9700012207031,430.5299987792969,428.0635986328125,370800
2022-02-18,432.1600036621094,441.1700134277344,432.1600036621094,435.6199951171875,433.12445068359375,371500
2022-02-22,432.7300109863281,435.9700012207031,420.3699951171875,422.1099853515625,419.69183349609375,393900
2022-02-23,423.8900146484375,424.3800048828125,397.19000244140625,402.0899963378906,399.7865295410156,1100300
2022-02-24,394.25,419.7799987792969,390.3399963378906,417.4100036621094,415.0187683105469,624400
2022-02-25,417.0899963378906,430.25,406.0400085449219,429.9800109863281,427.51678466796875,560700
2022-02-28,423.3500061035156,434.5299987792969,420.6199951171875,432.2099914550781,429.7339782714844,772100
2022-03-01,394.5,448.989990234375,391.6300048828125,432.2099914550781,429.7339782714844,1499300
2022-03-02,425.3299865722656,430.94000244140625,414.0199890136719,423.25,420.8253173828125,668600
2022-03-03,425.1300048828125,425.1300048828125,401.8399963378906,402.6700134277344,400.36322021484375,528900
2022-03-04,402.6600036621094,414.75,400.7900085449219,413.7099914550781,411.3399658203125,474500
2022-03-07,413.6700134277344,417.94000244140625,400.05999755859375,400.07000732421875,397.7781066894531,546200
2022-03-08,396.0,410.1499938964844,391.8800048828125,393.1499938964844,390.89776611328125,412300
2022-03-09,393.75,401.6199951171875,389.2699890136719,397.19000244140625,394.91461181640625,573300
2022-03-10,395.20001220703125,396.0,388.3500061035156,393.1400146484375,390.8878479003906,254800
2022-03-11,393.6400146484375,395.6199951171875,383.30999755859375,386.3699951171875,384.1565856933594,332800
2022-03-14,385.9599914550781,393.3699951171875,381.239990234375,386.17999267578125,385.06396484375,279500
2022-03-15,387.4200134277344,393.9700012207031,386.760009765625,389.9100036621094,388.783203125,311100
2022-03-16,393.1400146484375,405.5199890136719,391.1300048828125,405.4700012207031,404.2982177734375,453200
2022-03-17,405.0,410.510009765625,402.4700012207031,409.4599914550781,408.27667236328125,294400
2022-03-18,409.82000732421875,416.4700012207031,409.82000732421875,415.6600036621094,414.4587707519531,431000
2022-03-21,415.3299865722656,418.5199890136719,396.17999267578125,400.04998779296875,398.89385986328125,438900
2022-03-22,400.8599853515625,401.6400146484375,394.2099914550781,396.8299865722656,395.68316650390625,497400
2022-03-23,396.55999755859375,397.7099914550781,390.1400146484375,393.94000244140625,392.8015441894531,322600
2022-03-24,394.8999938964844,394.8999938964844,386.55999755859375,393.20001220703125,392.0636901855469,289500
2022-03-25,393.9700012207031,394.739990234375,386.2300109863281,394.739990234375,393.5992126464844,488400
2022-03-28,397.5799865722656,399.6300048828125,388.3399963378906,399.07000732421875,397.9167175292969,501000
2022-03-29,402.4599914550781,414.5199890136719,401.6300048828125,412.010009765625,410.8193359375,525600
2022-03-30,412.0299987792969,413.3500061035156,402.9700012207031,406.2699890136719,405.09588623046875,345700
2022-03-31,408.760009765625,410.05999755859375,404.70001220703125,407.010009765625,405.8337707519531,740900
2022-04-01,405.3599853515625,405.7799987792969,390.2300109863281,397.17999267578125,396.03216552734375,628500
2022-04-04,398.0,404.8500061035156,393.2799987792969,403.7900085449219,402.6230773925781,586500
2022-04-05,394.0,403.2799987792969,391.0199890136719,391.1700134277344,390.03955078125,572000
2022-04-06,387.6000061035156,393.05999755859375,378.4599914550781,391.1000061035156,389.9697570800781,586200
2022-04-07,389.3399963378906,398.9100036621094,386.7799987792969,397.3999938964844,396.25152587890625,471900
2022-04-08,404.1499938964844,404.1499938964844,394.0299987792969,394.7900085449219,393.6490783691406,691700
2022-04-11,389.0899963378906,395.80999755859375,385.4599914550781,387.9200134277344,386.7989501953125,425300
2022-04-12,390.6099853515625,396.45001220703125,388.1000061035156,388.57000732421875,387.4470520019531,439900
2022-04-13,387.7900085449219,392.45001220703125,386.010009765625,392.1600036621094,391.0267028808594,381600
2022-04-14,390.94000244140625,393.1400146484375,386.8999938964844,387.239990234375,386.1208801269531,256000
